2331875088	KBBBvKRR.rtbw
520457360	KBBBvKRR.rtbz
53705104	KBBBvKR.rtbw
176207824	KBBBvKR.rtbz
739600	KBBBvK.rtbw
1938576	KBBBvK.rtbz
103294864	KBBNNNvK.rtbw
3160624784	KBBNNNvK.rtbz
671676816	KBBNNPvK.rtbw
970789008	KBBNNPvK.rtbz
500329552	KBBNNvKB.rtbw
10941478032	KBBNNvKB.rtbz
117776656	KBBNNvKN.rtbw
7711501776	KBBNNvKN.rtbz
3718531024	KBBNNvKP.rtbw
7157173392	KBBNNvKP.rtbz
8877123856	KBBNNvKQ.rtbw
6552074576	KBBNNvKQ.rtbz
3005513616	KBBNNvKR.rtbw
18348568784	KBBNNvKR.rtbz
3728976	KBBNNvK.rtbw
210094096	KBBNNvK.rtbz
425011152	KBBNPPvK.rtbw
353673232	KBBNPPvK.rtbz
4303217488	KBBNPvKB.rtbw
11303991632	KBBNPvKB.rtbz
839243216	KBBNPvKN.rtbw
3335955152	KBBNPvKN.rtbz
8198018704	KBBNPvKP.rtbw
1905480848	KBBNPvKP.rtbz
74480544656	KBBNPvKQ.rtbw
32704568592	KBBNPvKQ.rtbz
14802520784	KBBNPvKR.rtbw
28058238608	KBBNPvKR.rtbz
17857616	KBBNPvK.rtbw
24568912	KBBNPvK.rtbz
2539277456	KBBNvKBB.rtbw
817735248	KBBNvKBB.rtbz
16621643856	KBBNvKBN.rtbw
21660861392	KBBNvKBN.rtbz
38000319312	KBBNvKBP.rtbw
43162199440	KBBNvKBP.rtbz
108237840	KBBNvKB.rtbw
426154256	KBBNvKB.rtbz
6107778256	KBBNvKNN.rtbw
11558665424	KBBNvKNN.rtbz
29926532688	KBBNvKNP.rtbw
55262195088	KBBNvKNP.rtbz
43695824	KBBNvKN.rtbw
571817552	KBBNvKN.rtbz
10215733840	KBBNvKPP.rtbw
6207001808	KBBNvKPP.rtbz
219919120	KBBNvKP.rtbw
418575952	KBBNvKP.rtbz
3868255440	KBBNvKQB.rtbw
12099774032	KBBNvKQB.rtbz
4444947920	KBBNvKQN.rtbw
12849465232	KBBNvKQN.rtbz
47494928720	KBBNvKQP.rtbw
21571958352	KBBNvKQP.rtbz
498977104	KBBNvKQQ.rtbw
941432208	KBBNvKQQ.rtbz
3138792720	KBBNvKQR.rtbw
4966750992	KBBNvKQR.rtbz
380874384	KBBNvKQ.rtbw
173070736	KBBNvKQ.rtbz
7933249872	KBBNvKRB.rtbw
836662352	KBBNvKRB.rtbz
8376214544	KBBNvKRN.rtbw
1427586384	KBBNvKRN.rtbz
45222647568	KBBNvKRP.rtbw
37987816848	KBBNvKRP.rtbz
7476509776	KBBNvKRR.rtbw
3325662736	KBBNvKRR.rtbz
177750928	KBBNvKR.rtbw
401373904	KBBNvKR.rtbz
106832	KBBNvK.rtbw
9450128	KBBNvK.rtbz
106662416	KBBPPPvK.rtbw
41144976	KBBPPPvK.rtbz
5990685776	KBBPPvKB.rtbw
1462851664	KBBPPvKB.rtbz
1262714576	KBBPPvKN.rtbw
776621072	KBBPPvKN.rtbz
3324732624	KBBPPvKP.rtbw
367529488	KBBPPvKP.rtbz
23751537104	KBBPPvKQ.rtbw
12202999568	KBBPPvKQ.rtbz
9782342160	KBBPPvKR.rtbw
7444202384	KBBPPvKR.rtbz
7576912	KBBPPvK.rtbw
4512976	KBBPPvK.rtbz
9484985168	KBBPvKBB.rtbw
1446606352	KBBPvKBB.rtbz
37556596560	KBBPvKBN.rtbw
11952870288	KBBPvKBN.rtbz
33115579408	KBBPvKBP.rtbw
12847387216	KBBPvKBP.rtbz
526699216	KBBPvKB.rtbw
294062352	KBBPvKB.rtbz
28455424464	KBBPvKNN.rtbw
12504407632	KBBPvKNN.rtbz
36600362320	KBBPvKNP.rtbw
15164731408	KBBPvKNP.rtbz
520288592	KBBPvKN.rtbw
403753360	KBBPvKN.rtbz
8818547856	KBBPvKPP.rtbw
2441519568	KBBPvKPP.rtbz
253195856	KBBPvKP.rtbw
89819920	KBBPvKP.rtbz
13268139792	KBBPvKQB.rtbw
27540254352	KBBPvKQB.rtbz
16738951120	KBBPvKQN.rtbw
29248393040	KBBPvKQN.rtbz
16783747792	KBBPvKQP.rtbw
11381460880	KBBPvKQP.rtbz
1497722576	KBBPvKQQ.rtbw
2269661584	KBBPvKQQ.rtbz
9428796304	KBBPvKQR.rtbw
10512542928	KBBPvKQR.rtbz
900819984	KBBPvKQ.rtbw
803490576	KBBPvKQ.rtbz
39056658640	KBBPvKRB.rtbw
7308675920	KBBPvKRB.rtbz
70028406928	KBBPvKRN.rtbw
27537448720	KBBPvKRN.rtbz
39030320976	KBBPvKRP.rtbw
14414846928	KBBPvKRP.rtbz
20575916752	KBBPvKRR.rtbw
28732806480	KBBPvKRR.rtbz
693450576	KBBPvKR.rtbw
575965328	KBBPvKR.rtbz
1167824	KBBPvK.rtbw
1075152	KBBPvK.rtbz
2299280	KBBvKBB.rtbw
1448528	KBBvKBB.rtbz
24025168	KBBvKBN.rtbw
3276624	KBBvKBN.rtbz
267107024	KBBvKBP.rtbw
20158032	KBBvKBP.rtbz
351824	KBBvKB.rtbw
53072	KBBvKB.rtbz
67641616	KBBvKNN.rtbw
18342352	KBBvKNN.rtbz
1068332880	KBBvKNP.rtbw
988169872	KBBvKNP.rtbz
5064400	KBBvKN.rtbw
8136912	KBBvKN.rtbz
234749584	KBBvKPP.rtbw
114093264	KBBvKPP.rtbz
7783952	KBBvKP.rtbw
6765008	KBBvKP.rtbz
2217040	KBBvKQ.rtbw
7933776	KBBvKQ.rtbz
574864	KBBvKR.rtbw
89360	KBBvKR.rtbz
58000	KBBvK.rtbw
136272	KBBvK.rtbz
34259280	KBNNNNvK.rtbw
1400966928	KBNNNNvK.rtbz
382290128	KBNNNPvK.rtbw
554360912	KBNNNPvK.rtbz
107902672	KBNNNvKB.rtbw
7365002128	KBNNNvKB.rtbz
102915536	KBNNNvKN.rtbw
6028721744	KBNNNvKN.rtbz
3499375824	KBNNNvKP.rtbw
5176108240	KBNNNvKP.rtbz
8303148496	KBNNNvKQ.rtbw
5225643984	KBNNNvKQ.rtbz
3184458640	KBNNNvKR.rtbw
9968730192	KBNNNvKR.rtbz
1920336	KBNNNvK.rtbw
119705680	KBNNNvK.rtbz
354188880	KBNNPPvK.rtbw
286666256	KBNNPPvK.rtbz
1021804880	KBNNPvKB.rtbw
4592862544	KBNNPvKB.rtbz
1122723536	KBNNPvKN.rtbw
3716028816	KBNNPvKN.rtbz
9154460624	KBNNPvKP.rtbw
2424323472	KBNNPvKP.rtbz
71529921744	KBNNPvKQ.rtbw
30333746896	KBNNPvKQ.rtbz
23190909840	KBNNPvKR.rtbw
37826257808	KBNNPvKR.rtbz
16576720	KBNNPvK.rtbw
20478608	KBNNPvK.rtbz
6200030224	KBNNvKBB.rtbw
5137207184	KBNNvKBB.rtbz
6024521744	KBNNvKBN.rtbw
1837891920	KBNNvKBN.rtbz
41690880080	KBNNvKBP.rtbw
71381408208	KBNNvKBP.rtbz
87792144	KBNNvKB.rtbw
687529808	KBNNvKB.rtbz
4110575184	KBNNvKNN.rtbw
2141989584	KBNNvKNN.rtbz
35353919504	KBNNvKNP.rtbw
65277071440	KBNNvKNP.rtbz
53104208	KBNNvKN.rtbw
699881872	KBNNvKN.rtbz
11498768848	KBNNvKPP.rtbw
6940981264	KBNNvKPP.rtbz
235102800	KBNNvKP.rtbw
405945936	KBNNvKP.rtbz
3560498000	KBNNvKQB.rtbw
9209854224	KBNNvKQB.rtbz
3941107728	KBNNvKQN.rtbw
11524046736	KBNNvKQN.rtbz
41296768144	KBNNvKQP.rtbw
18427999504	KBNNvKQP.rtbz
419351504	KBNNvKQQ.rtbw
848048400	KBNNvKQQ.rtbz
2117902736	KBNNvKQR.rtbw
4325209232	KBNNvKQR.rtbz
269296080	KBNNvKQ.rtbw
128514640	KBNNvKQ.rtbz
13600039248	KBNNvKRB.rtbw
2597258384	KBNNvKRB.rtbz
5230161296	KBNNvKRN.rtbw
573704848	KBNNvKRN.rtbz
27777282832	KBNNvKRP.rtbw
4078552784	KBNNvKRP.rtbz
7082660688	KBNNvKRR.rtbw
5466873232	KBNNvKRR.rtbz
53294928	KBNNvKR.rtbw
10115792	KBNNvKR.rtbz
92496	KBNNvK.rtbw
9450128	KBNNvK.rtbz
173071376	KBNPPPvK.rtbw
76156240	KBNPPPvK.rtbz
1450658640	KBNPPvKB.rtbw
1694256784	KBNPPvKB.rtbz
898805264	KBNPPvKN.rtbw
980559440	KBNPPvKN.rtbz
7262852944	KBNPPvKP.rtbw
853865936	KBNPPvKP.rtbz
48864309008	KBNPPvKQ.rtbw
20680640272	KBNPPvKQ.rtbz
16209317904	KBNPPvKR.rtbw
18645801936	KBNPPvKR.rtbz
10476176	KBNPPvK.rtbw
12170000	KBNPPvK.rtbz
23033257424	KBNPvKBB.rtbw
3703028624	KBNPvKBB.rtbz
51298299536	KBNPvKBN.rtbw
14994507408	KBNPvKBN.rtbz
68806754704	KBNPvKBP.rtbw
50523373904	KBNPvKBP.rtbz
613637584	KBNPvKB.rtbw
1221612240	KBNPvKB.rtbz
27737249872	KBNPvKNN.rtbw
11025440080	KBNPvKNN.rtbz
68483396752	KBNPvKNP.rtbw
42970754384	KBNPvKNP.rtbz
555586384	KBNPvKN.rtbw
861113424	KBNPvKN.rtbz
16320065872	KBNPvKPP.rtbw
4352809488	KBNPvKPP.rtbz
453956880	KBNPvKP.rtbw
109660304	KBNPvKP.rtbz
27514179280	KBNPvKQB.rtbw
39889726224	KBNPvKQB.rtbz
31142402512	KBNPvKQN.rtbw
45656804752	KBNPvKQN.rtbz
28903623504	KBNPvKQP.rtbw
17422108880	KBNPvKQP.rtbz
2192961488	KBNPvKQQ.rtbw
3393176080	KBNPvKQQ.rtbz
17904112528	KBNPvKQR.rtbw
16303874512	KBNPvKQR.rtbz
1521897424	KBNPvKQ.rtbw
1257508304	KBNPvKQ.rtbz
141167608656	KBNPvKRB.rtbw
65238915152	KBNPvKRB.rtbz
96840165456	KBNPvKRN.rtbw
23991380432	KBNPvKRN.rtbz
82917193040	KBNPvKRP.rtbw
32889776976	KBNPvKRP.rtbz
38500452432	KBNPvKRR.rtbw
50770361296	KBNPvKRR.rtbz
1450159760	KBNPvKR.rtbw
1609326096	KBNPvKR.rtbz
478800	KBNPvK.rtbw
556880	KBNPvK.rtbz
6458128	KBNvKBN.rtbw
4345168	KBNvKBN.rtbz
666171088	KBNvKBP.rtbw
49625744	KBNvKBP.rtbz
716816	KBNvKB.rtbw
114576	KBNvKB.rtbz
6934544	KBNvKNN.rtbw
2060688	KBNvKNN.rtbz
861885648	KBNvKNP.rtbw
136410896	KBNvKNP.rtbz
3575952	KBNvKN.rtbw
1826640	KBNvKN.rtbz
482900880	KBNvKPP.rtbw
540480784	KBNvKPP.rtbz
10146256	KBNvKP.rtbw
32367120	KBNvKP.rtbz
1054544	KBNvKQ.rtbw
12536144	KBNvKQ.rtbz
1328144	KBNvKR.rtbw
118480	KBNvKR.rtbz
7632	KBNvK.rtbw
461840	KBNvK.rtbz
30983824	KBPPPPvK.rtbw
12069712	KBPPPPvK.rtbz
1797519120	KBPPPvKB.rtbw
503454608	KBPPPvKB.rtbz
664016016	KBPPPvKN.rtbw
264358928	KBPPPvKN.rtbz
1491992336	KBPPPvKP.rtbw
139152784	KBPPPvKP.rtbz
7843120592	KBPPPvKQ.rtbw
4830491664	KBPPPvKQ.rtbz
6897087952	KBPPPvKR.rtbw
2689630224	KBPPPvKR.rtbz
2786192	KBPPPvK.rtbw
1369872	KBPPPvK.rtbz
10506012560	KBPPvKBB.rtbw
853889104	KBPPvKBB.rtbz
26785262544	KBPPvKBN.rtbw
2479519760	KBPPvKBN.rtbz
30746474768	KBPPvKBP.rtbw
5561195536	KBPPvKBP.rtbz
441693840	KBPPvKB.rtbw
139204816	KBPPvKB.rtbz
12739203920	KBPPvKNN.rtbw
1999931792	KBPPvKNN.rtbz
28727898832	KBPPvKNP.rtbw
6471055824	KBPPvKNP.rtbz
320832464	KBPPvKN.rtbw
133937616	KBPPvKN.rtbz
7973639248	KBPPvKPP.rtbw
1058776592	KBPPvKPP.rtbz
166772624	KBPPvKP.rtbw
22682576	KBPPvKP.rtbz
10213373456	KBPPvKQB.rtbw
11739816016	KBPPvKQB.rtbz
11843914896	KBPPvKQN.rtbw
13306719440	KBPPvKQN.rtbz
12139133328	KBPPvKQP.rtbw
4627040912	KBPPvKQP.rtbz
1053302672	KBPPvKQQ.rtbw
1078764624	KBPPvKQQ.rtbz
5944571856	KBPPvKQR.rtbw
3811701456	KBPPvKQR.rtbz
390001104	KBPPvKQ.rtbw
387032592	KBPPvKQ.rtbz
33899701648	KBPPvKRB.rtbw
33469896656	KBPPvKRB.rtbz
41313342608	KBPPvKRN.rtbw
35291408400	KBPPvKRN.rtbz
31606770192	KBPPvKRP.rtbw
12859232976	KBPPvKRP.rtbz
11457070416	KBPPvKRR.rtbw
10421687632	KBPPvKRR.rtbz
552290960	KBPPvKR.rtbw
161020048	KBPPvKR.rtbz
274128	KBPPvK.rtbw
116624	KBPPvK.rtbz
501348304	KBPvKBP.rtbw
176250192	KBPvKBP.rtbz
15290512	KBPvKB.rtbw
3497488	KBPvKB.rtbz
336281680	KBPvKNN.rtbw
43931984	KBPvKNN.rtbz
1282012304	KBPvKNP.rtbw
240034576	KBPvKNP.rtbz
20381328	KBPvKN.rtbw
7242128	KBPvKN.rtbz
535094928	KBPvKPP.rtbw
173704144	KBPvKPP.rtbz
13821584	KBPvKP.rtbw
7172304	KBPvKP.rtbz
7497872	KBPvKQ.rtbw
23906768	KBPvKQ.rtbz
14246864	KBPvKR.rtbw
1573776	KBPvKR.rtbz
81424	KBPvK.rtbw
75792	KBPvK.rtbz
1232	KBvKB.rtbw
80	KBvKB.rtbz
2256	KBvKN.rtbw
80	KBvKN.rtbz
107472	KBvKP.rtbw
5968	KBvKP.rtbz
80	KBvK.rtbw
80	KBvK.rtbz
6957648	KNNNNNvK.rtbw
285581712	KNNNNNvK.rtbz
84903248	KNNNNPvK.rtbw
126255632	KNNNNPvK.rtbz
68799568	KNNNNvKB.rtbw
2119531920	KNNNNvKB.rtbz
20157840	KNNNNvKN.rtbw
1846995792	KNNNNvKN.rtbz
702951760	KNNNNvKP.rtbw
1358913808	KNNNNvKP.rtbz
1515476816	KNNNNvKQ.rtbw
1101740368	KNNNNvKQ.rtbz
921192080	KNNNNvKR.rtbw
2122197520	KNNNNvKR.rtbz
470480	KNNNNvK.rtbw
31877648	KNNNNvK.rtbz
101968592	KNNNPPvK.rtbw
83803408	KNNNPPvK.rtbz
1085570256	KNNNPvKB.rtbw
2888548496	KNNNPvKB.rtbz
562273552	KNNNPvKN.rtbw
2029886480	KNNNPvKN.rtbz
3350519632	KNNNPvKP.rtbw
1085002448	KNNNPvKP.rtbz
22705685712	KNNNPvKQ.rtbw
8270587984	KNNNPvKQ.rtbz
13479205072	KNNNPvKR.rtbw
16677360144	KNNNPvKR.rtbz
4808144	KNNNPvK.rtbw
5843792	KNNNPvK.rtbz
537251920	KNNNvKBB.rtbw
54998800	KNNNvKBB.rtbz
951946128	KNNNvKBN.rtbw
128138704	KNNNvKBN.rtbz
22543378704	KNNNvKBP.rtbw
24291344080	KNNNvKBP.rtbz
80869584	KNNNvKB.rtbw
233095440	KNNNvKB.rtbz
622262992	KNNNvKNN.rtbw
176030032	KNNNvKNN.rtbz
15335534864	KNNNvKNP.rtbw
28936939280	KNNNvKNP.rtbz
28939152	KNNNvKN.rtbw
318866256	KNNNvKN.rtbz
5541308112	KNNNvKPP.rtbw
3902383952	KNNNvKPP.rtbz
114699024	KNNNvKP.rtbw
242174544	KNNNvKP.rtbz
1432707984	KNNNvKQB.rtbw
3508384336	KNNNvKQB.rtbz
1386418448	KNNNvKQN.rtbw
4673440464	KNNNvKQN.rtbz
15513793616	KNNNvKQP.rtbw
5153899600	KNNNvKQP.rtbz
236877904	KNNNvKQQ.rtbw
309234128	KNNNvKQQ.rtbz
943243728	KNNNvKQR.rtbw
1650468048	KNNNvKQR.rtbz
93854608	KNNNvKQ.rtbw
28989264	KNNNvKQ.rtbz
5602058512	KNNNvKRB.rtbw
1533491792	KNNNvKRB.rtbz
1628546704	KNNNvKRN.rtbw
215806864	KNNNvKRN.rtbz
9221890896	KNNNvKRP.rtbw
1354438288	KNNNvKRP.rtbz
2523835792	KNNNvKRR.rtbw
1762009936	KNNNvKRR.rtbz
13676112	KNNNvKR.rtbw
1675664	KNNNvKR.rtbz
85712	KNNNvK.rtbw
3821712	KNNNvK.rtbz
76161552	KNNPPPvK.rtbw
39246608	KNNPPPvK.rtbz
1631629072	KNNPPvKB.rtbw
1515554704	KNNPPvKB.rtbz
1830551504	KNNPPvKN.rtbw
1359524624	KNNPPvKN.rtbz
3623894608	KNNPPvKP.rtbw
573770832	KNNPPvKP.rtbz
26152308944	KNNPPvKQ.rtbw
8455583248	KNNPPvKQ.rtbz
14609178768	KNNPPvKR.rtbw
11766054800	KNNPPvKR.rtbz
4812304	KNNPPvK.rtbw
3279120	KNNPPvK.rtbz
16935981712	KNNPvKBB.rtbw
3373810448	KNNPvKBB.rtbz
19082491024	KNNPvKBN.rtbw
5902193296	KNNPvKBN.rtbz
48566274640	KNNPvKBP.rtbw
28142179984	KNNPvKBP.rtbz
617920016	KNNPvKB.rtbw
960605072	KNNPvKB.rtbz
9223426128	KNNPvKNN.rtbw
2809577424	KNNPvKNN.rtbz
47429430096	KNNPvKNP.rtbw
23357510800	KNNPvKNP.rtbz
616794832	KNNPvKN.rtbw
770992464	KNNPvKN.rtbz
12995705104	KNNPvKPP.rtbw
3870371536	KNNPvKPP.rtbz
353523536	KNNPvKP.rtbw
125913040	KNNPvKP.rtbz
14802257168	KNNPvKQB.rtbw
16794824656	KNNPvKQB.rtbz
16141316176	KNNPvKQN.rtbw
21350295312	KNNPvKQN.rtbz
17252757264	KNNPvKQP.rtbw
8426818128	KNNPvKQP.rtbz
1251670608	KNNPvKQQ.rtbw
1774123728	KNNPvKQQ.rtbz
9013217360	KNNPvKQR.rtbw
7560816656	KNNPvKQR.rtbz
1024893520	KNNPvKQ.rtbw
489355664	KNNPvKQ.rtbz
82063176336	KNNPvKRB.rtbw
43025240336	KNNPvKRB.rtbz
49484291920	KNNPvKRN.rtbw
15985967248	KNNPvKRN.rtbz
39475867088	KNNPvKRP.rtbw
8491432080	KNNPvKRP.rtbz
16765651536	KNNPvKRR.rtbw
21433641040	KNNPvKRR.rtbz
348697488	KNNPvKR.rtbw
96331664	KNNPvKR.rtbz
882576	KNNPvK.rtbw
1262288	KNNPvK.rtbz
67024	KNNvKB.rtbw
30544	KNNvKB.rtbz
1013968	KNNvKNN.rtbw
961936	KNNvKNN.rtbz
257256080	KNNvKNP.rtbw
28426704	KNNvKNP.rtbz
81360	KNNvKN.rtbw
32912	KNNvKN.rtbz
435843088	KNNvKPP.rtbw
171159632	KNNvKPP.rtbz
13729360	KNNvKP.rtbw
10331216	KNNvKP.rtbz
3241744	KNNvKQ.rtbw
4940624	KNNvKQ.rtbz
313680	KNNvKR.rtbw
62928	KNNvKR.rtbz
1360	KNNvK.rtbw
80	KNNvK.rtbz
25744848	KNPPPPvK.rtbw
11418832	KNPPPPvK.rtbz
1447309968	KNPPPvKB.rtbw
665236880	KNPPPvKB.rtbz
959916944	KNPPPvKN.rtbw
408581584	KNPPPvKN.rtbz
1731776336	KNPPPvKP.rtbw
189133392	KNPPPvKP.rtbz
8505654608	KNPPPvKQ.rtbw
4018686608	KNPPPvKQ.rtbz
7312293712	KNPPPvKR.rtbw
2733418128	KNPPPvKR.rtbz
2316304	KNPPPvK.rtbw
1435856	KNPPPvK.rtbz
25142145936	KNPPvKBB.rtbw
11666923856	KNPPvKBB.rtbz
26523708112	KNPPvKBN.rtbw
3145423504	KNPPvKBN.rtbz
30955844688	KNPPvKBP.rtbw
7104144272	KNPPvKBP.rtbz
441594256	KNPPvKB.rtbw
225934736	KNPPvKB.rtbz
9668395472	KNPPvKNN.rtbw
1397370192	KNPPvKNN.rtbz
29087503696	KNPPvKNP.rtbw
6536127184	KNPPvKNP.rtbz
353494800	KNPPvKN.rtbw
183962320	KNPPvKN.rtbz
9689699280	KNPPvKPP.rtbw
1550631440	KNPPvKPP.rtbz
199769872	KNPPvKP.rtbw
36895760	KNPPvKP.rtbz
11919151056	KNPPvKQB.rtbw
8331290320	KNPPvKQB.rtbz
13785352144	KNPPvKQN.rtbw
11060949648	KNPPvKQN.rtbz
11438150096	KNPPvKQP.rtbw
4024094544	KNPPvKQP.rtbz
900194192	KNPPvKQQ.rtbw
940345936	KNPPvKQQ.rtbz
6111950608	KNPPvKQR.rtbw
3199709968	KNPPvKQR.rtbz
443491216	KNPPvKQ.rtbw
281482128	KNPPvKQ.rtbz
33529964688	KNPPvKRB.rtbw
26661511184	KNPPvKRB.rtbz
36147317648	KNPPvKRN.rtbw
31191806416	KNPPvKRN.rtbz
29911219856	KNPPvKRP.rtbw
12131137360	KNPPvKRP.rtbz
10715076816	KNPPvKRR.rtbw
8515956176	KNPPvKRR.rtbz
556467984	KNPPvKR.rtbw
149188112	KNPPvKR.rtbz
186512	KNPPvK.rtbw
111312	KNPPvK.rtbz
13148688	KNPvKB.rtbw
4021776	KNPvKB.rtbz
614187856	KNPvKNP.rtbw
273085264	KNPvKNP.rtbz
14200272	KNPvKN.rtbw
4930192	KNPvKN.rtbz
593794384	KNPvKPP.rtbw
158781008	KNPvKPP.rtbz
18616208	KNPvKP.rtbw
8974160	KNPvKP.rtbz
10056720	KNPvKQ.rtbw
15554128	KNPvKQ.rtbz
19810256	KNPvKR.rtbw
4874960	KNPvKR.rtbz
93200	KNPvK.rtbw
111056	KNPvK.rtbz
1168	KNvKN.rtbw
80	KNvKN.rtbz
148048	KNvKP.rtbw
10640	KNvKP.rtbz
80	KNvK.rtbw
80	KNvK.rtbz
3721360	KPPPPPvK.rtbw
1652304	KPPPPPvK.rtbz
632390160	KPPPPvKB.rtbw
75195600	KPPPPvKB.rtbz
439768208	KPPPPvKN.rtbw
65003088	KPPPPvKN.rtbz
336964944	KPPPPvKP.rtbw
9884688	KPPPPvKP.rtbz
1199301520	KPPPPvKQ.rtbw
598771280	KPPPPvKQ.rtbz
1762525008	KPPPPvKR.rtbw
648855760	KPPPPvKR.rtbz
440144	KPPPPvK.rtbw
197712	KPPPPvK.rtbz
4283014416	KPPPvKBB.rtbw
1639231696	KPPPvKBB.rtbz
10308985296	KPPPvKBN.rtbw
5700349328	KPPPvKBN.rtbz
7584064976	KPPPvKBP.rtbw
1438176656	KPPPvKBP.rtbz
113766288	KPPPvKB.rtbw
13104208	KPPPvKB.rtbz
6035308496	KPPPvKNN.rtbw
1319290064	KPPPvKNN.rtbz
6680648720	KPPPvKNP.rtbw
900566160	KPPPvKNP.rtbz
97804368	KPPPvKN.rtbw
13240208	KPPPvKN.rtbz
2107379792	KPPPvKPP.rtbw
89290832	KPPPvKPP.rtbz
53683536	KPPPvKP.rtbw
1883408	KPPPvKP.rtbz
3032526288	KPPPvKQB.rtbw
1517663120	KPPPvKQB.rtbz
3205021328	KPPPvKQN.rtbw
1962307024	KPPPvKQN.rtbz
2269738128	KPPPvKQP.rtbw
749323664	KPPPvKQP.rtbz
237026320	KPPPvKQQ.rtbw
244347216	KPPPvKQQ.rtbz
1070763280	KPPPvKQR.rtbw
697904848	KPPPvKQR.rtbz
84964944	KPPPvKQ.rtbw
51067472	KPPPvKQ.rtbz
6159740176	KPPPvKRB.rtbw
3198493456	KPPPvKRB.rtbz
7288298768	KPPPvKRN.rtbw
4165308368	KPPPvKRN.rtbz
4645229072	KPPPvKRP.rtbw
1834192656	KPPPvKRP.rtbz
2145076368	KPPPvKRR.rtbw
929417040	KPPPvKRR.rtbz
170310736	KPPPvKR.rtbw
89196112	KPPPvKR.rtbz
56080	KPPPvK.rtbw
22672	KPPPvK.rtbz
7269520	KPPvKB.rtbw
517520	KPPvKB.rtbz
7707472	KPPvKN.rtbw
699472	KPPvKN.rtbz
114901200	KPPvKPP.rtbw
17180624	KPPvKPP.rtbz
7499088	KPPvKP.rtbw
669776	KPPvKP.rtbz
3090576	KPPvKQ.rtbw
3358672	KPPvKQ.rtbz
9068688	KPPvKR.rtbw
5114512	KPPvKR.rtbz
25104	KPPvK.rtbw
8656	KPPvK.rtbz
245328	KPvKP.rtbw
54480	KPvKP.rtbz
7824	KPvK.rtbw
4176	KPvK.rtbz
82269520	KQBBBBvK.rtbw
442639888	KQBBBBvK.rtbz
254838992	KQBBBNvK.rtbw
1269738000	KQBBBNvK.rtbz
932123536	KQBBBPvK.rtbw
